createdAt,COUNT(aup.parameterId),parameterId,gpIntValue
2016-07-22,136,496,3.50735294
2016-07-22,136,497,3.23161765
2016-07-22,138,498,3.27898551
2016-07-22,132,614,7386.36363636
2016-07-23,25,492,2.44000000
2016-07-23,25,493,2.32000000
2016-07-23,25,494,2.12000000
2016-07-23,25,495,3.96000000
2016-07-23,26,496,3.88461538
2016-07-23,26,497,3.57692308
2016-07-23,26,498,3.26923077
2016-07-23,24,614,8083.33333333
2016-07-24,20,492,2.57500000
2016-07-24,20,493,2.17500000
2016-07-24,19,494,1.81578947
2016-07-24,20,495,3.62500000
2016-07-24,20,496,3.85000000
2016-07-24,20,497,3.52500000
2016-07-24,20,498,3.57500000
2016-07-24,20,614,8250.00000000
2016-07-25,240,492,2.31458333
2016-07-25,238,493,2.17857143
2016-07-25,238,494,2.19327731
2016-07-25,242,495,3.33884298
2016-07-25,242,496,3.35123967
2016-07-25,242,497,3.21280992
2016-07-25,245,498,3.33061224
2016-07-25,238,614,7615.12605042
2016-07-26,220,492,2.60000000
2016-07-26,219,493,2.60730594
2016-07-26,215,494,2.41395349
2016-07-26,219,495,3.31278539
2016-07-26,221,496,3.40950226
2016-07-26,220,497,3.22272727
2016-07-26,220,498,3.29318182
2016-07-26,215,614,7533.48837209
2016-07-27,186,492,2.52419355
2016-07-27,185,493,2.61081081
2016-07-27,181,494,2.16421105
2016-07-27,185,495,3.28378378
2016-07-27,186,496,3.44892473
2016-07-27,186,497,3.31451613
2016-07-27,188,498,3.48404255
2016-07-27,183,614,7563.57012732
2016-07-28,164,492,2.72560976
2016-07-28,166,493,2.69879518
2016-07-28,163,494,2.41717791
2016-07-28,164,495,3.30487805
2016-07-28,165,496,3.56969697
2016-07-28,165,497,3.36969697
2016-07-28,163,498,3.34355828
2016-07-28,164,614,7554.87804878
2016-07-29,96,492,2.60208333
2016-07-29,97,493,2.63092784
2016-07-29,98,494,2.00204082
2016-07-29,97,495,3.43298969
2016-07-29,97,496,3.43814433
2016-07-29,98,497,3.39285714
2016-07-29,98,498,3.35714286
2016-07-29,98,614,7673.46938776
2016-07-30,27,492,2.44444444
2016-07-30,27,493,2.27777778
2016-07-30,27,494,2.29629630
2016-07-30,27,495,3.61111111
2016-07-30,27,496,3.68518519
2016-07-30,27,497,3.83333333
2016-07-30,27,498,3.42592593
2016-07-30,27,614,8175.92592593
2016-07-31,13,492,2.57692308
2016-07-31,13,493,2.15384615
2016-07-31,13,494,2.19230769
2016-07-31,13,495,3.30769231
2016-07-31,13,496,3.76923077
2016-07-31,13,497,3.53846154
2016-07-31,13,498,3.07692308
2016-07-31,13,614,7500.00000000
2016-08-01,160,492,2.15625000
2016-08-01,160,493,2.00000000
2016-08-01,160,494,2.20000000
2016-08-01,162,495,3.25925926
2016-08-01,161,496,3.40372671
2016-08-01,162,497,3.29012346
2016-08-01,162,498,3.38888889
2016-08-01,153,614,7666.99346405
2016-08-02,168,492,2.58035714
2016-08-02,166,493,2.50602410
2016-08-02,165,494,2.33636364
2016-08-02,168,495,3.28273810
2016-08-02,169,496,3.46449704
2016-08-02,169,497,3.26627219
2016-08-02,168,498,3.31845238
2016-08-02,163,614,7525.76687117
2016-08-03,135,492,2.58888889
2016-08-03,135,493,2.63333333
2016-08-03,132,494,2.25000000
2016-08-03,134,495,3.33955224
2016-08-03,136,496,3.44852941
2016-08-03,135,497,3.28518519
2016-08-03,135,498,3.22222222
2016-08-03,131,614,7538.16793893
2016-08-04,135,492,2.61481481
2016-08-04,134,493,2.71641791
2016-08-04,133,494,2.31578947
2016-08-04,134,495,3.32089552
2016-08-04,134,496,3.51119403
2016-08-04,134,497,3.40298507
2016-08-04,133,498,3.27819549
2016-08-04,132,614,7532.57575758
2016-08-05,86,492,2.47853256
2016-08-05,85,493,2.42217176
2016-08-05,85,494,2.11764706
2016-08-05,85,495,3.63936706
2016-08-05,85,496,3.61764706
2016-08-05,85,497,3.39638000
2016-08-05,85,498,3.39004471
2016-08-05,79,614,8001.21713671
2016-08-06,37,492,2.48648649
2016-08-06,37,493,2.51351351
2016-08-06,36,494,2.12500000
2016-08-06,36,495,3.63888889
2016-08-06,36,496,3.54166667
2016-08-06,36,497,3.68055556
2016-08-06,36,498,3.52777778
2016-08-06,34,614,8088.23529412
2016-08-07,20,492,2.55000000
2016-08-07,20,493,2.45000000
2016-08-07,20,494,2.30000000
2016-08-07,20,495,3.30000000
2016-08-07,20,496,3.70000000
2016-08-07,20,497,3.67500000
2016-08-07,20,498,3.30000000
2016-08-07,19,614,7578.94736842
2016-08-08,216,492,2.11574074
2016-08-08,213,493,2.00000000
2016-08-08,213,494,2.14084507
2016-08-08,218,495,3.32568807
2016-08-08,217,496,3.42857143
2016-08-08,217,497,3.30875576
2016-08-08,216,498,3.38888889
2016-08-08,207,614,7500.00000000
2016-08-09,224,492,2.50223214
2016-08-09,225,493,2.41777778
2016-08-09,219,494,2.18721461
2016-08-09,224,495,3.41071429
2016-08-09,226,496,3.55973451
2016-08-09,226,497,3.35398230
2016-08-09,226,498,3.46902655
2016-08-09,219,614,7715.98173516
2016-08-10,225,492,2.57777778
2016-08-10,226,493,2.62610619
2016-08-10,221,494,2.11990950
2016-08-10,227,495,3.43832599
2016-08-10,227,496,3.46035242
2016-08-10,228,497,3.33333333
2016-08-10,226,498,3.38938053
2016-08-10,213,614,7938.49765258
2016-08-11,198,492,2.65404040
2016-08-11,197,493,2.78680203
2016-08-11,194,494,2.18041237
2016-08-11,199,495,3.45728643
2016-08-11,198,496,3.53282828
2016-08-11,198,497,3.38636364
2016-08-11,196,498,3.46938776
2016-08-11,182,614,7685.16483516
2016-08-12,76,492,2.32894737
2016-08-12,76,493,2.42763158
2016-08-12,76,494,1.93421053
2016-08-12,76,495,3.53289474
2016-08-12,76,496,3.53289474
2016-08-12,76,497,3.48026316
2016-08-12,76,498,3.44736842
2016-08-12,65,614,8090.76923077
2016-08-13,40,492,2.63750000
2016-08-13,40,493,2.51250000
2016-08-13,40,494,2.00000000
2016-08-13,40,495,3.43750000
2016-08-13,40,496,3.68750000
2016-08-13,40,497,3.55000000
2016-08-13,39,498,3.48717949
2016-08-13,33,614,7799.69696970
2016-08-14,25,492,2.22000000
2016-08-14,25,493,2.46000000
2016-08-14,25,494,2.00000000
2016-08-14,26,495,3.84615385
2016-08-14,26,496,4.01923077
2016-08-14,26,497,3.90384615
2016-08-14,26,498,3.76923077
2016-08-14,19,614,8161.05263158
2016-08-15,198,492,2.18686869
2016-08-15,198,493,1.98484848
2016-08-15,196,494,2.06632653
2016-08-15,198,495,3.43686869
2016-08-15,198,496,3.52020202
2016-08-15,198,497,3.22979798
2016-08-15,198,498,3.45959596
2016-08-15,179,614,7778.77094972
2016-08-16,199,492,2.41457286
2016-08-16,197,493,2.36040609
2016-08-16,195,494,2.20256410
2016-08-16,197,495,3.40355330
2016-08-16,198,496,3.54545455
2016-08-16,198,497,3.42424242
2016-08-16,197,498,3.42131980
2016-08-16,180,614,7825.00000000
2016-08-17,205,492,2.55609756
2016-08-17,205,493,2.60487805
2016-08-17,206,494,2.39563107
2016-08-17,207,495,3.47826087
2016-08-17,206,496,3.53640777
2016-08-17,205,497,3.38292683
2016-08-17,207,498,3.32367150
2016-08-17,186,614,7893.54838710
2016-08-18,173,492,2.60693642
2016-08-18,172,493,2.60465116
2016-08-18,171,494,2.27192982
2016-08-18,174,495,3.37931034
2016-08-18,174,496,3.44827586
2016-08-18,174,497,3.35057471
2016-08-18,173,498,3.35838150
2016-08-18,160,614,7725.00000000
2016-08-19,123,492,2.54065041
2016-08-19,124,493,2.59677419
2016-08-19,124,494,2.09274194
2016-08-19,125,495,3.46800000
2016-08-19,125,496,3.41600000
2016-08-19,125,497,3.23600000
2016-08-19,127,498,3.36614173
2016-08-19,112,614,7677.32142857
2016-08-20,67,492,2.57462687
2016-08-20,66,493,2.73484848
2016-08-20,67,494,2.14925373
2016-08-20,67,495,3.67910448
2016-08-20,67,496,3.44029851
2016-08-20,67,497,3.23134328
2016-08-20,67,498,3.38059701
2016-08-20,58,614,8086.20689655
2016-08-21,41,492,2.21951220
2016-08-21,41,493,2.23170732
2016-08-21,41,494,1.97560976
2016-08-21,41,495,3.75609756
2016-08-21,41,496,3.57317073
2016-08-21,41,497,3.24390244
2016-08-21,41,498,3.56097561
2016-08-21,29,614,8646.55172414
2016-08-22,271,492,2.04797048
2016-08-22,270,493,1.96111111
2016-08-22,269,494,2.23048327
2016-08-22,270,495,3.40555556
2016-08-22,271,496,3.46125461
2016-08-22,271,497,3.30258303
2016-08-22,270,498,3.50000000
2016-08-22,253,614,7777.86561265
2016-08-23,297,492,2.11616162
2016-08-23,295,493,2.06610169
2016-08-23,296,494,2.36486486
2016-08-23,298,495,3.31375839
2016-08-23,297,496,3.44276094
2016-08-23,297,497,3.27441077
2016-08-23,295,498,3.38135593
2016-08-23,281,614,7309.60854093
2016-08-24,299,492,2.44816054
2016-08-24,297,493,2.57912458
2016-08-24,298,494,2.37248322
2016-08-24,297,495,3.35858586
2016-08-24,299,496,3.48829431
2016-08-24,298,497,3.33892617
2016-08-24,301,498,3.34883721
2016-08-24,278,614,7589.02877698
2016-08-25,236,492,2.47881356
2016-08-25,236,493,2.67796610
2016-08-25,234,494,2.45512821
2016-08-25,236,495,3.36440678
2016-08-25,236,496,3.51694915
2016-08-25,236,497,3.41737288
2016-08-25,235,498,3.40212766
2016-08-25,223,614,7584.08071749
2016-08-26,270,492,2.44629630
2016-08-26,270,493,2.47222222
2016-08-26,269,494,2.34014870
2016-08-26,270,495,3.33148148
2016-08-26,270,496,3.55370370
2016-08-26,270,497,3.27777778
2016-08-26,271,498,3.40774908
2016-08-26,256,614,7480.66406250
2016-08-27,113,492,2.47787611
2016-08-27,112,493,2.48660714
2016-08-27,112,494,2.27678571
2016-08-27,113,495,3.35840708
2016-08-27,113,496,3.30088496
2016-08-27,113,497,3.15486726
2016-08-27,113,498,3.27876106
2016-08-27,104,614,7859.13461538
2016-08-28,50,492,2.44000000
2016-08-28,50,493,2.42000000
2016-08-28,50,494,2.29000000
2016-08-28,51,495,3.58823529
2016-08-28,51,496,3.58823529
2016-08-28,51,497,3.48039216
2016-08-28,52,498,3.44230769
2016-08-28,42,614,8247.61904762
2016-08-29,339,492,2.14749263
2016-08-29,337,493,2.08160237
2016-08-29,337,494,2.42729970
2016-08-29,341,495,3.30645161
2016-08-29,341,496,3.46627566
2016-08-29,341,497,3.31524927
2016-08-29,345,498,3.37391304
2016-08-29,317,614,7506.15141956
2016-08-30,375,492,2.43733333
2016-08-30,377,493,2.32493369
2016-08-30,373,494,2.64611260
2016-08-30,374,495,3.26336898
2016-08-30,377,496,3.45092838
2016-08-30,378,497,3.27777778
2016-08-30,379,498,3.31398417
2016-08-30,357,614,7277.31092437
2016-08-31,350,492,2.63142857
2016-08-31,348,493,2.76436782
2016-08-31,343,494,2.50728863
2016-08-31,347,495,3.32276657
2016-08-31,347,496,3.45100865
2016-08-31,347,497,3.30979827
2016-08-31,347,498,3.30979827
2016-08-31,330,614,7495.30303030
2016-09-01,310,492,2.68548387
2016-09-01,310,493,2.78064516
2016-09-01,308,494,2.58603896
2016-09-01,309,495,3.37864078
2016-09-01,309,496,3.46763754
2016-09-01,309,497,3.27346278
2016-09-01,311,498,3.20900322
2016-09-01,294,614,7276.19047619
2016-09-02,256,492,2.61718750
2016-09-02,255,493,2.55882353
2016-09-02,254,494,2.41141732
2016-09-02,256,495,3.25390625
2016-09-02,255,496,3.51960784
2016-09-02,255,497,3.33529412
2016-09-02,256,498,3.23437500
2016-09-02,242,614,7182.95454545
2016-09-03,162,492,2.87037037
2016-09-03,163,493,2.77300613
2016-09-03,161,494,2.35093168
2016-09-03,163,495,3.36503067
2016-09-03,163,496,3.38957055
2016-09-03,162,497,3.35493827
2016-09-03,163,498,3.32515337
2016-09-03,153,614,7593.13725490
2016-09-04,54,492,2.35185185
2016-09-04,54,493,2.55555556
2016-09-04,53,494,2.20754717
2016-09-04,54,495,3.77777778
2016-09-04,54,496,3.53703704
2016-09-04,54,497,3.25925926
2016-09-04,55,498,3.49090909
2016-09-04,44,614,8727.27272727
2016-09-05,251,492,2.22908367
2016-09-05,245,493,2.19591837
2016-09-05,243,494,2.29423868
2016-09-05,248,495,3.48588710
2016-09-05,249,496,3.37951807
2016-09-05,249,497,3.22289157
2016-09-05,248,498,3.32459677
2016-09-05,231,614,7930.69264069
2016-09-06,306,492,2.32352941
2016-09-06,306,493,2.22549020
2016-09-06,305,494,2.61311475
2016-09-06,308,495,3.27759740
2016-09-06,308,496,3.45616883
2016-09-06,308,497,3.31655844
2016-09-06,306,498,3.28431373
2016-09-06,292,614,7318.76712329
2016-09-07,417,492,2.59248585
2016-09-07,416,493,2.52564087
2016-09-07,412,494,2.67144005
2016-09-07,416,495,3.21682692
2016-09-07,417,496,3.56115108
2016-09-07,418,497,3.31539067
2016-09-07,418,498,3.24441794
2016-09-07,402,614,7181.30182438
2016-09-08,312,492,2.70673077
2016-09-08,313,493,2.71565495
2016-09-08,312,494,2.73878205
2016-09-08,312,495,3.18269231
2016-09-08,312,496,3.43108974
2016-09-08,313,497,3.20926518
2016-09-08,312,498,3.09935897
2016-09-08,294,614,6989.79591837
2016-09-09,388,492,2.84407216
2016-09-09,388,493,2.71134021
2016-09-09,388,494,2.57989691
2016-09-09,388,495,3.16237113
2016-09-09,387,496,3.60206718
2016-09-09,388,497,3.38659794
2016-09-09,391,498,3.25191816
2016-09-09,372,614,7062.50000000
2016-09-10,224,492,2.81919643
2016-09-10,225,493,2.64888889
2016-09-10,223,494,2.39013453
2016-09-10,225,495,3.43333333
2016-09-10,225,496,3.41111111
2016-09-10,225,497,3.34444444
2016-09-10,225,498,3.32444444
2016-09-10,212,614,7425.28301887
2016-09-11,43,492,2.46511628
2016-09-11,43,493,2.46511628
2016-09-11,42,494,2.39285714
2016-09-11,43,495,3.66279070
2016-09-11,43,496,3.56976744
2016-09-11,43,497,3.12790698
2016-09-11,43,498,3.32558140
2016-09-11,32,614,8104.68750000
2016-09-12,577,492,2.36135182
2016-09-12,573,493,2.25305410
2016-09-12,572,494,2.72202797
2016-09-12,579,495,3.24093264
2016-09-12,580,496,3.43793103
2016-09-12,579,497,3.19948187
2016-09-12,582,498,3.23367698
2016-09-12,556,614,7178.00359712
2016-09-13,498,492,2.57228916
2016-09-13,499,493,2.44989980
2016-09-13,497,494,2.82897384
2016-09-13,503,495,3.17693837
2016-09-13,502,496,3.45219124
2016-09-13,503,497,3.15208748
2016-09-13,500,498,3.21100000
2016-09-13,485,614,7118.41237113
2016-09-14,599,492,2.73288815
2016-09-14,597,493,2.73059749
2016-09-14,591,494,2.86717428
2016-09-14,594,495,3.22323232
2016-09-14,598,496,3.54102559
2016-09-14,597,497,3.21719715
2016-09-14,593,498,3.13743676
2016-09-14,587,614,7153.30777973
2016-09-15,440,492,2.69545455
2016-09-15,440,493,2.68977273
2016-09-15,436,494,2.70642202
2016-09-15,441,495,3.22562358
2016-09-15,439,496,3.43280182
2016-09-15,441,497,3.14965986
2016-09-15,440,498,3.19204545
2016-09-15,422,614,7228.90995261
2016-09-16,468,492,2.75427350
2016-09-16,467,493,2.65417559
2016-09-16,466,494,2.68133047
2016-09-16,467,495,3.22269807
2016-09-16,469,496,3.49680171
2016-09-16,469,497,3.23987207
2016-09-16,469,498,3.16417910
2016-09-16,454,614,7037.44493392
2016-09-17,297,492,2.91245791
2016-09-17,299,493,2.71906355
2016-09-17,296,494,2.48141892
2016-09-17,297,495,3.14141414
2016-09-17,299,496,3.37458194
2016-09-17,299,497,3.16053512
2016-09-17,298,498,3.16442953
2016-09-17,289,614,7000.20761246
2016-09-18,49,492,2.28571429
2016-09-18,49,493,2.32653061
2016-09-18,48,494,2.18750000
2016-09-18,49,495,3.85714286
2016-09-18,49,496,3.82653061
2016-09-18,49,497,3.47959184
2016-09-18,49,498,3.52040816
2016-09-18,39,614,8211.53846154
2016-09-19,599,492,2.40567613
2016-09-19,598,493,2.31521739
2016-09-19,598,494,2.74331104
2016-09-19,598,495,3.22993311
2016-09-19,597,496,3.38777219
2016-09-19,596,497,3.16610738
2016-09-19,602,498,3.15116279
2016-09-19,582,614,7147.95532646
2016-09-20,519,492,2.50963391
2016-09-20,518,493,2.33976834
2016-09-20,517,494,2.78046422
2016-09-20,521,495,3.27543186
2016-09-20,523,496,3.48087954
2016-09-20,521,497,3.19961612
2016-09-20,519,498,3.20423892
2016-09-20,510,614,7144.01960784
2016-09-21,602,492,2.77823920
2016-09-21,602,493,2.75913621
2016-09-21,601,494,2.85024958
2016-09-21,604,495,3.21109272
2016-09-21,603,496,3.44444444
2016-09-21,602,497,3.22674419
2016-09-21,602,498,3.11295681
2016-09-21,586,614,7074.14675768
2016-09-22,473,492,2.78541226
2016-09-22,471,493,2.68011316
2016-09-22,477,494,2.84241803
2016-09-22,477,495,3.20195660
2016-09-22,477,496,3.46925241
2016-09-22,478,497,3.15864728
2016-09-22,478,498,3.12831234
2016-09-22,462,614,7124.63780671
2016-09-23,530,492,2.80157226
2016-09-23,527,493,2.68627457
2016-09-23,531,494,2.77777778
2016-09-23,530,495,3.19779868
2016-09-23,533,496,3.35021895
2016-09-23,533,497,3.10631651
2016-09-23,538,498,3.18804219
2016-09-23,522,614,7037.77139215
2016-09-24,331,492,3.09667674
2016-09-24,333,493,2.95645646
2016-09-24,332,494,2.59638554
2016-09-24,333,495,3.32732733
2016-09-24,334,496,3.49101796
2016-09-24,334,497,3.22305389
2016-09-24,333,498,3.16666667
2016-09-24,328,614,7224.16158537
2016-09-25,72,492,2.50000000
2016-09-25,72,493,2.32638889
2016-09-25,72,494,2.38194444
2016-09-25,73,495,3.84931507
2016-09-25,73,496,3.63698630
2016-09-25,73,497,3.28082192
2016-09-25,73,498,3.32876712
2016-09-25,67,614,8523.13432836
2016-09-26,644,492,2.44099379
2016-09-26,643,493,2.30171073
2016-09-26,643,494,2.83748056
2016-09-26,641,495,3.15990640
2016-09-26,645,496,3.36821705
2016-09-26,643,497,3.12363919
2016-09-26,649,498,3.14869029
2016-09-26,624,614,7035.65705128
2016-09-27,655,492,2.75190840
2016-09-27,654,493,2.55581040
2016-09-27,653,494,2.88055130
2016-09-27,657,495,3.22602740
2016-09-27,654,496,3.47324159
2016-09-27,654,497,3.20259939
2016-09-27,652,498,3.15950920
2016-09-27,645,614,7120.03875969
2016-09-28,712,492,2.81952247
2016-09-28,710,493,2.74507042
2016-09-28,712,494,2.84597374
2016-09-28,713,495,3.23305288
2016-09-28,714,496,3.47268908
2016-09-28,715,497,3.15874126
2016-09-28,716,498,3.11731844
2016-09-28,701,614,7129.56966234
2016-09-29,615,492,2.86747967
2016-09-29,615,493,2.80487805
2016-09-29,615,494,2.92195122
2016-09-29,616,495,3.22646104
2016-09-29,617,496,3.42058347
2016-09-29,617,497,3.17990276
2016-09-29,616,498,3.08766234
2016-09-29,604,614,6954.71854305
2016-09-30,476,492,2.90021008
2016-09-30,475,493,2.80210526
2016-09-30,471,494,2.64118896
2016-09-30,467,495,3.13704497
2016-09-30,465,496,3.42795699
2016-09-30,463,497,3.21814255
2016-09-30,464,498,3.10021552
2016-09-30,459,614,6913.24618736
2016-10-01,381,492,3.08207717
2016-10-01,384,493,2.88854167
2016-10-01,377,494,2.51042069
2016-10-01,380,495,3.35060158
2016-10-01,372,496,3.43529194
2016-10-01,369,497,3.22493225
2016-10-01,372,498,3.20295699
2016-10-01,371,614,7365.22911051
2016-10-02,114,492,2.66666667
2016-10-02,116,493,2.56896552
2016-10-02,114,494,2.42105263
2016-10-02,115,495,3.68695652
2016-10-02,114,496,3.50877193
2016-10-02,113,497,3.34513274
2016-10-02,113,498,3.46902655
2016-10-02,111,614,8079.81981982
2016-10-03,787,492,2.42530686
2016-10-03,788,493,2.31759734
2016-10-03,771,494,2.73512750
2016-10-03,761,495,3.18521682
2016-10-03,742,496,3.32422601
2016-10-03,733,497,3.05025020
2016-10-03,735,498,3.17187170
2016-10-03,748,614,7261.76268035
2016-10-04,682,492,2.70790279
2016-10-04,684,493,2.53611389
2016-10-04,680,494,2.78426853
2016-10-04,676,495,3.27868624
2016-10-04,670,496,3.44257269
2016-10-04,661,497,3.24346430
2016-10-04,658,498,3.19693511
2016-10-04,660,614,7151.47395015
2016-10-05,766,492,2.82597911
2016-10-05,770,493,2.71696455
2016-10-05,757,494,2.79384439
2016-10-05,750,495,3.24438307
2016-10-05,738,496,3.41181423
2016-10-05,731,497,3.06743105
2016-10-05,728,498,3.06318681
2016-10-05,740,614,7225.26799000
2016-10-06,593,492,2.86200101
2016-10-06,591,493,2.72650863
2016-10-06,592,494,2.77100253
2016-10-06,588,495,3.18815187
2016-10-06,574,496,3.37896220
2016-10-06,568,497,3.15941901
2016-10-06,562,498,3.09135409
2016-10-06,572,614,7022.40305140
2016-10-07,604,492,2.74263841
2016-10-07,606,493,2.68383086
2016-10-07,606,494,2.62099340
2016-10-07,609,495,3.16139097
2016-10-07,592,496,3.35761233
2016-10-07,585,497,3.08925726
2016-10-07,588,498,3.11343929
2016-10-07,591,614,7026.69189898
2016-10-08,375,492,2.99062213
2016-10-08,374,493,2.76644385
2016-10-08,379,494,2.49041346
2016-10-08,377,495,3.33169735
2016-10-08,371,496,3.33872426
2016-10-08,364,497,3.15438269
2016-10-08,360,498,3.20212972
2016-10-08,364,614,7344.68864478
2016-10-09,91,492,2.62637363
2016-10-09,91,493,2.59340659
2016-10-09,96,494,2.27760417
2016-10-09,94,495,3.73829787
2016-10-09,93,496,3.40806452
2016-10-09,90,497,3.22333333
2016-10-09,91,498,3.38644725
2016-10-09,88,614,8434.94318182
2016-10-10,662,492,2.48240181
2016-10-10,664,493,2.34121491
2016-10-10,647,494,2.66081932
2016-10-10,645,495,3.23989659
2016-10-10,637,496,3.34324976
2016-10-10,634,497,3.08845946
2016-10-10,638,498,3.18939389
2016-10-10,645,614,7207.93281659
2016-10-11,726,492,2.79161446
2016-10-11,729,493,2.59218107
2016-10-11,722,494,2.80619307
2016-10-11,718,495,3.26472340
2016-10-11,705,496,3.36129688
2016-10-11,696,497,3.14112960
2016-10-11,697,498,3.13877504
2016-10-11,701,614,7280.86509087
2016-10-12,757,492,2.78065826
2016-10-12,760,493,2.70034882
2016-10-12,767,494,2.79662829
2016-10-12,758,495,3.22251385
2016-10-12,746,496,3.37024759
2016-10-12,740,497,3.07991568
2016-10-12,740,498,3.09362865
2016-10-12,757,614,7208.09717768
2016-10-13,634,492,2.88974748
2016-10-13,631,493,2.82752250
2016-10-13,633,494,2.86443491
2016-10-13,629,495,3.19353498
2016-10-13,625,496,3.40497776
2016-10-13,619,497,3.12920485
2016-10-13,621,498,3.04759340
2016-10-13,617,614,6976.74050081
2016-10-14,597,492,2.84256549
2016-10-14,600,493,2.74993250
2016-10-14,607,494,2.73969868
2016-10-14,610,495,3.11647541
2016-10-14,606,496,3.36523465
2016-10-14,603,497,3.13300829
2016-10-14,602,498,3.05887259
2016-10-14,600,614,6938.81497917
2016-10-15,396,492,3.03583434
2016-10-15,401,493,2.85976733
2016-10-15,403,494,2.52525087
2016-10-15,400,495,3.38335700
2016-10-15,399,496,3.42349900
2016-10-15,399,497,3.22687669
2016-10-15,396,498,3.15268157
2016-10-15,402,614,7361.29294055
2016-10-16,81,492,2.53853333
2016-10-16,80,493,2.56666625
2016-10-16,84,494,2.43179286
2016-10-16,82,495,3.66972805
2016-10-16,82,496,3.34220244
2016-10-16,81,497,3.14897654
2016-10-16,80,498,3.25227250
2016-10-16,81,614,8133.19705062
2016-10-17,768,492,2.53982214
2016-10-17,767,493,2.39325293
2016-10-17,767,494,2.77111395
2016-10-17,757,495,3.24867239
2016-10-17,753,496,3.30891660
2016-10-17,744,497,3.08139503
2016-10-17,754,498,3.18586220
2016-10-17,753,614,7225.06405710
2016-10-18,684,492,2.74471433
2016-10-18,683,493,2.60736984
2016-10-18,679,494,2.96196510
2016-10-18,676,495,3.09286864
2016-10-18,670,496,3.35586940
2016-10-18,665,497,3.08717323
2016-10-18,659,498,3.00393672
2016-10-18,669,614,6951.65477773
2016-10-19,750,492,2.91859253
2016-10-19,757,493,2.84382061
2016-10-19,756,494,2.91088135
2016-10-19,754,495,3.20999125
2016-10-19,749,496,3.36359105
2016-10-19,744,497,3.10362796
2016-10-19,745,498,2.97393101
2016-10-19,748,614,7226.65845307
2016-10-20,511,492,2.81004677
2016-10-20,509,493,2.73357348
2016-10-20,510,494,2.73084098
2016-10-20,505,495,3.21761881
2016-10-20,500,496,3.40541960
2016-10-20,498,497,3.17407169
2016-10-20,495,498,3.12018667
2016-10-20,494,614,6964.17740870
2016-10-21,291,492,2.84364261
2016-10-21,293,493,2.73702184
2016-10-21,297,494,2.80494983
2016-10-21,299,495,3.16129766
2016-10-21,294,496,3.37534320
2016-10-21,291,497,3.15198625
2016-10-21,294,498,3.04278537
2016-10-21,290,614,6742.88566241
2016-10-22,192,492,3.12673594
2016-10-22,196,493,2.85943827
2016-10-22,196,494,2.41969082
2016-10-22,195,495,3.37750821
2016-10-22,196,496,3.41332959
2016-10-22,193,497,3.21763679
2016-10-22,191,498,3.12018953
2016-10-22,191,614,7427.40650733
2016-10-23,62,492,2.56451613
2016-10-23,62,493,2.43548387
2016-10-23,62,494,2.87096774
2016-10-23,60,495,3.58333333
2016-10-23,58,496,3.31896552
2016-10-23,57,497,3.20175439
2016-10-23,57,498,3.21929825
2016-10-23,58,614,8336.20689655
2016-10-24,347,492,2.46762738
2016-10-24,348,493,2.22988506
2016-10-24,342,494,2.70789474
2016-10-24,344,495,3.30736424
2016-10-24,343,496,3.39650146
2016-10-24,341,497,3.15620733
2016-10-24,342,498,3.16286550
2016-10-24,339,614,7152.75319558
2016-10-25,365,492,2.68871507
2016-10-25,363,493,2.50767410
2016-10-25,362,494,2.84576436
2016-10-25,361,495,3.25253934
2016-10-25,358,496,3.44599637
2016-10-25,355,497,3.11032873
2016-10-25,357,498,3.07656387
2016-10-25,358,614,6948.92923659
2016-10-26,351,492,2.90384615
2016-10-26,350,493,2.86476200
2016-10-26,354,494,2.89689266
2016-10-26,355,495,3.25399070
2016-10-26,349,496,3.48424069
2016-10-26,344,497,3.10465116
2016-10-26,339,498,3.03687316
2016-10-26,345,614,7003.20289855
2016-10-27,341,492,2.91931994
2016-10-27,338,493,2.79948580
2016-10-27,335,494,2.80820896
2016-10-27,334,495,3.17607635
2016-10-27,332,496,3.37369488
2016-10-27,330,497,3.08297970
2016-10-27,330,498,2.99393939
2016-10-27,325,614,7076.61538462
2016-10-28,248,492,2.90000000
2016-10-28,249,493,2.86746988
2016-10-28,246,494,2.77574512
2016-10-28,248,495,3.12620968
2016-10-28,244,496,3.24897541
2016-10-28,244,497,2.90710369
2016-10-28,241,498,2.88174274
2016-10-28,244,614,6868.37431680
2016-10-29,152,492,3.01973684
2016-10-29,151,493,2.82450331
2016-10-29,153,494,2.68300654
2016-10-29,151,495,3.34768212
2016-10-29,153,496,3.46732026
2016-10-29,152,497,3.17763158
2016-10-29,152,498,3.11842105
2016-10-29,153,614,7252.94117647
2016-10-30,50,492,2.37500000
2016-10-30,49,493,2.36734694
2016-10-30,49,494,2.61734694
2016-10-30,50,495,3.81000000
2016-10-30,50,496,3.50000000
2016-10-30,49,497,3.42857143
2016-10-30,48,498,3.30208333
2016-10-30,50,614,8342.50000000
2016-10-31,232,492,2.31034483
2016-10-31,232,493,2.21551724
2016-10-31,232,494,2.78448276
2016-10-31,232,495,3.11853448
2016-10-31,231,496,3.20779221
2016-10-31,231,497,3.11038961
2016-10-31,228,498,3.09210526
2016-10-31,231,614,7041.34199134
2016-11-01,304,492,2.72779572
2016-11-01,304,493,2.54550428
2016-11-01,307,494,2.81514658
